"","BlobID","Compound.Name","Library.Name","Compound.Name_ES","Library.Match.Factor_ES","Library.Reverse.Match.Factor_ES","LRI.I","Library.RI_ES","Compound.Name_NISTmain","Library.Match.Factor_NISTmain","Library.Reverse.Match.Factor_NISTmain","Library.RI_NISTmain","Library.Formula_NISTmain","Formula_Underivitized_forMod","Cstar_Cat","Library.Molecular.Weight_NISTmain","Model_Quant","Model_Properties","Notes","under_1500","slope.i.q.p","Quant_Factor_RFpred","Quant_Factor_final","slope.avg"
"87",764,"20200803_1535_blob_764_","caice_ssa_final_0803_1535","2-(methylmercapto)benzothiazole",920,921,1636.708861,1637,"2-(Methylmercapto)benzothiazole",907,917,1607,"C8H7NS2","C8H7NS2",NA,181,FALSE,FALSE,NA,FALSE,0.483076441791026,0.00962075909444175,0.0638285837706852,0.0638285837706852
"88",615,"20200803_1535_blob_615_","caice_ssa_final_0803_1535","ketopinic acid",243,243,1524.293785,1529,"Benzene-1,4-dicarboxylic acid, monohydrazide, methyl ester",867,874,NA,"C9H10N2O3","C9H10N2O3",NA,194,TRUE,FALSE,"Check- no RI available",FALSE,0.717256327661465,0.0210947268363966,0.0210947268363966,NA
"89",1315,"20200803_0949_blob_1315_","caice_ssa_final_0805_0949","C7 acid",253,269,1309.032713,NA,"Formamide, N,N-dibutyl-",819,838,1310,"C9H19NO","C9H19NO",NA,157,TRUE,FALSE,"kovats might be a bit off",TRUE,3.2820858180575,0.0441884397082378,0.0441884397082378,NA
"90",1174,"20200803_1535_blob_1174_","caice_ssa_final_0803_1535","C7 acid",325,403,1447.457627,NA,"1H-Isoindole-1,3(2H)-dione, 2-methyl-",871,876,1425,"C9H7NO2","C9H7NO2",NA,161,TRUE,FALSE,NA,TRUE,1.21191307578076,0.0279741421210614,0.0279741421210614,NA
"91",1249,"20200803_0949_blob_1249_","caice_ssa_final_0805_0949","20200803_1919_blob_660",807,838,1278.126131,1280,"Silanol, trimethyl-, phosphate (3:1)",817,836,1286,"C9H27O4PSi3","PO4",NA,314,FALSE,FALSE,NA,TRUE,1.80363521842846,0.111236355587707,NA,NA
"92",774,"20200803_1535_blob_774_","caice_ssa_final_0803_1535","20200803_1919_blob_596",860,867,1407.909605,1408,"Hexasiloxane, tetradecamethyl-",804,892,1353,"C14H42O5Si6","C14H42O5Si6",NA,458,TRUE,FALSE,"Note that this is a siloxane, wirtd structure not in ES at all",TRUE,0.875615612147383,0.0586485626469597,0.0586485626469597,NA
"93",900,"20200803_0949_blob_900_","caice_ssa_final_0805_0949","20200803_1919_blob_620",176,437,1258.437509,1249,"Benzoic Acid, TMS derivative",896,930,1249,"C10H14O2Si","C7H6O2",NA,194,TRUE,FALSE,NA,TRUE,2.84098778867628,0.0868376416844305,0.0868376416844305,NA
"94",981,"20200803_0949_blob_981_","caice_ssa_final_0805_0949","20200803_1919_blob_620",353,445,1253.301347,1249,"Benzoic Acid, TMS derivative",889,924,1249,"C10H14O2Si","C7H6O2",NA,194,TRUE,FALSE,NA,TRUE,2.78104553095124,0.0936247475995438,0.0936247475995438,NA
"95",1273,"20200803_0949_blob_1273_","caice_ssa_final_0805_0949","20200803_1919_blob_620",251,428,1256.725455,1249,"Benzoic Acid, TMS derivative",868,918,1249,"C10H14O2Si","C7H6O2",NA,194,TRUE,FALSE,NA,TRUE,2.84288645723211,0.0883537519736859,0.0883537519736859,NA
"96",47,"20200803_1535_blob_47_","caice_ssa_final_0803_1535","anthraquinone",126,271,2010.687023,2017,"Homosalate, TMS derivative",924,927,1998,"C19H30O3Si","C16H22O3",NA,334,TRUE,FALSE,NA,FALSE,1.23264089079334,0.000411313277821068,0.000411313277821068,NA
"97",116,"20200803_1535_blob_116_","caice_ssa_final_0803_1535","C7 acid",344,455,1789.873418,NA,"1-Tetradecanol, TMS derivative",892,909,1756,"C17H38OSi","C14H30O",NA,286,TRUE,FALSE,NA,FALSE,2.40394498218104,0.000387129435688939,0.000387129435688939,NA
"98",805,"20200803_1535_blob_805_","caice_ssa_final_0803_1535","C7 acid",382,475,1590.960452,NA,"1-Dodecanol, TMS derivative",869,891,1558,"C15H34OSi","C12H26O",NA,258,TRUE,FALSE,NA,FALSE,2.03171702834816,0.00369810241921104,0.00369810241921104,NA
"99",645,"20200803_1535_blob_645_","caice_ssa_final_0803_1535","C7 acid",583,704,1877.777778,NA,"Myristic acid, TMS derivative",866,880,1850,"C17H36O2Si","C14H28O2",NA,300,TRUE,FALSE,NA,FALSE,1.02587567113191,0.000406502849735149,0.000406502849735149,NA
"100",558,"20200803_1535_blob_558_","caice_ssa_final_0803_1535","C7 acid",346,424,1891.666667,NA,"1-Pentadecanol, TMS derivative",853,874,1856,"C18H40OSi","C15H32O",NA,300,TRUE,FALSE,NA,FALSE,2.40997787490878,0.000176608708765004,0.000176608708765004,NA
"101",992,"20200803_1535_blob_992_","caice_ssa_final_0803_1535","C7 acid",596,686,1678.481013,NA,"Dodecanoic acid, TMS derivative",791,805,1655,"C15H32O2Si","C12H24O2",NA,272,TRUE,FALSE,NA,FALSE,0.989322054130638,0.00302972108604951,0.00302972108604951,NA
"102",822,"20200803_1535_blob_822_","caice_ssa_final_0803_1535","C7 acid",559,674,1976.388889,NA,"Pentadecanoic acid, TMS derivative",789,833,1950,"C18H38O2Si","C15H30O2",NA,314,TRUE,FALSE,NA,FALSE,1.0162935259046,0.000474344391794876,0.000474344391794876,NA
"103",786,"20200803_1535_blob_786_","caice_ssa_final_0803_1535","C7 acid",361,451,1791.139241,NA,"1-Tetradecanol, TMS derivative",770,829,1756,"C17H38OSi","C14H30O",NA,286,TRUE,FALSE,"match factor not amazing, but seems close enough",FALSE,2.57441958792733,0.000356721362293874,0.000356721362293874,NA
"104",919,"20200803_1535_blob_919_","caice_ssa_final_0803_1535","C7 acid",345,416,2091.603053,NA,"1-Heptadecanol, TMS derivative",763,811,2054,"C20H44OSi","C17H36O",NA,328,TRUE,FALSE,"match factor not amazing, but seems close enough",FALSE,2.28386817379627,0.000250032293101889,0.000250032293101889,NA
"105",1349,"20200803_1535_blob_1349_","caice_ssa_final_0803_1535","C9 acid",51,385,1363.220523,1375,"Salicylic acid, TMS derivative",839,848,1357,"C10H14O3Si","C7H6O3",NA,210,TRUE,FALSE,NA,TRUE,1.03187342509066,0.0795665943508106,0.0795665943508106,NA
"106",1022,"20200803_1535_blob_1022_","caice_ssa_final_0803_1535","Sugar 5",320,324,1665.822785,1668,"4-tert-Octylphenol, TMS derivative",823,934,1631,"C17H30OSi","C14H22O",NA,278,TRUE,FALSE,NA,FALSE,1.12120697182114,0.00305335454110073,0.00305335454110073,NA
"107",893,"20200803_0949_blob_893_","caice_ssa_final_0805_0949","Sugar 5",308,310,1667.088608,1668,"4-tert-Octylphenol, TMS derivative",784,905,1631,"C17H30OSi","C14H22O",NA,278,TRUE,FALSE,NA,FALSE,1.07200135570948,0.00315134115410521,0.00315134115410521,NA
"108",453,"20200803_1535_blob_453_","caice_ssa_final_0803_1535","Tartaric acid, 4TMS",306,468,1659.493671,1659,"Cyclooctasiloxane, hexadecamethyl-",818,867,1704,"C16H48O8Si8","C16H48O8Si8",NA,592,TRUE,FALSE,"kovats might be a bit off",FALSE,2.91129169989534,0.00125672034334194,0.00125672034334194,NA
"109",1,"20200803_1535_blob_1_","caice_ssa_final_0803_1535","Tartaric acid, 4TMS",331,481,1660.759494,1659,"Cyclooctasiloxane, hexadecamethyl-",803,845,1704,"C16H48O8Si8","C16H48O8Si8",NA,592,TRUE,FALSE,"Note that this is a siloxane, wirtd structure not in ES at all",FALSE,1.02811034958097,0.00351165924275084,0.00351165924275084,NA
"110",894,"20200803_1535_blob_894_","caice_ssa_final_0803_1535","12-OH C18 Acid, TMS",370,400,2470.27027,2471,"Phorbol",740,750,NA,"C20H28O6",NA,NA,364,TRUE,TRUE,NA,FALSE,2.16281976603159,0.000460673084054495,0.000460673084054495,NA
"111",867,"20200803_1535_blob_867_","caice_ssa_final_0803_1535","12-OH C18 Acid, TMS",17,406,2457.657658,2471,"Phorbol",739,747,NA,"C20H28O6",NA,NA,364,TRUE,TRUE,NA,FALSE,2.16608888295446,0.000451528160044347,0.000451528160044347,NA
"112",864,"20200803_1535_blob_864_","caice_ssa_final_0803_1535","12-OH C18 Acid, TMS",261,415,2463.063063,2471,"Cholan-24-oic acid, 3-oxo-, methyl ester, (5a)-",637,682,NA,"C25H40O3",NA,NA,388,TRUE,TRUE,NA,FALSE,2.72273279892897,0.00036208202989887,0.00036208202989887,NA
"113",890,"20200803_1535_blob_890_","caice_ssa_final_0803_1535","2-(methylmercapto)benzothiazole",298,304,1639.240506,1637,"(2-(4-Isopropylphenyl)propan-2-ylperoxy)trimethylsilane",730,742,NA,"C15H26O2Si",NA,NA,266,TRUE,TRUE,NA,FALSE,2.28104243116124,0.00198402573214035,0.00198402573214035,NA
"114",1140,"20200803_0949_blob_1140_","caice_ssa_final_0805_0949","2-(methylmercapto)benzothiazole",263,305,1641.772152,1637,"12-Oxatetracyclo[5.2.1.1(2,6).1(8,11)]dodecan-3-ol-10-one acetate",616,633,NA,"C13H16O4",NA,NA,236,TRUE,TRUE,NA,FALSE,0.935390841278578,0.00471132443885904,0.00471132443885904,NA
"115",752,"20200803_1535_blob_752_","caice_ssa_final_0803_1535","2-(methylmercapto)benzothiazole",0,774,1840.277778,1637,"2-(Methylthio)phenyl isothiocyanate",595,798,NA,"C8H7NS2",NA,NA,181,TRUE,TRUE,NA,FALSE,1.32478491054564,0.000413796510360558,0.000413796510360558,NA
"116",793,"20200803_0949_blob_793_","caice_ssa_final_0805_0949","20200803_1919_blob_566",437,498,2080,2078,"2-[5-(2,2-Dimethyl-6-methylene-cyclohexyl)-3-methyl-pent-2-enyl]-[1,4]benzoquinone",713,764,NA,"C21H28O2",NA,NA,312,TRUE,TRUE,NA,FALSE,1.32003875568832,0.000425277998990718,0.000425277998990718,NA
"117",1040,"20200803_1535_blob_1040_","caice_ssa_final_0803_1535","20200803_1919_blob_566",421,515,2073.282443,2078,"a-D-Galactopyranose, 6-O-(trimethylsilyl)-, cyclic 1,2:3,4-bis(butylboronate)",647,711,NA,"C17H34B2O6Si",NA,NA,384,TRUE,TRUE,NA,FALSE,0.915116565219434,0.000607427718499408,0.000607427718499408,NA
"118",3,"20200803_1535_blob_3_fb","caice_ssa_final_0803_1535","20200803_1919_blob_567",886,886,1492.655367,1493,"Cycloheptasiloxane, tetradecamethyl-",781,782,1502,"C14H42O7Si7",NA,NA,518,TRUE,TRUE,"note- siloxane, not in index, might need to be removed",TRUE,0.485893827696375,0.0434091228838832,0.0434091228838832,NA
"119",666,"20200803_1535_blob_666_oil","caice_ssa_final_0803_1535","20200803_1919_blob_572",688,757,2280,2278,"Hexadecanoic acid, (2-phenyl-1,3-dioxolan-4-yl)methyl ester, cis-",668,678,NA,"C26H42O4",NA,NA,418,TRUE,TRUE,NA,FALSE,1.94791603302377,0.00038669801553278,0.00038669801553278,NA
"120",816,"20200803_0949_blob_816_","caice_ssa_final_0805_0949","20200803_1919_blob_572",497,564,2278.991597,2278,"1H-2,8a-Methanocyclopenta[a]cyclopropa[e]cyclodecen-11-one, 1a,2,5,5a,6,9,10,10a-octahydro-5,5a,6-trihydroxy-1,4-bis(hydroxymethyl)-1,7,9-trimethyl-, [1S-(1a,1aa,2a,5ﬂ,5aﬂ,6ﬂ,8aa,9a,10aa)]-",580,595,NA,"C20H28O6",NA,NA,364,TRUE,TRUE,NA,FALSE,1.76231399582018,0.000426790857703648,0.000426790857703648,NA
"121",731,"20200803_1535_blob_731_","caice_ssa_final_0803_1535","20200803_1919_blob_574",226,462,2044.274809,2053,"1H-Naphtho[2,1-b]pyran, 3-ethenyldodecahydro-3,4a,7,7,10a-pentamethyl-, [3R-(3a,4aﬂ,6aa,10aﬂ,10ba)]-",795,880,1992,"C20H34O",NA,NA,290,TRUE,TRUE,"RI might be off",FALSE,1.28977445284727,0.000412988924657284,0.000412988924657284,NA
"122",1080,"20200803_1535_blob_1080_","caice_ssa_final_0803_1535","20200803_1919_blob_574",254,414,2045.801527,2053,"2,6-Dimethyldibenzothiophene",720,857,NA,"C14H12S",NA,NA,212,TRUE,TRUE,NA,FALSE,1.19733238553695,0.000445873973473238,0.000445873973473238,NA
"123",808,"20200803_0949_blob_808_","caice_ssa_final_0805_0949","20200803_1919_blob_574",331,367,2058.461538,2053,"Dodecanoic acid, 3-hydroxy-",628,641,NA,"C12H24O3",NA,NA,216,TRUE,TRUE,NA,FALSE,2.04898285608673,0.000265442733795458,0.000265442733795458,NA
"124",1520,"20200803_0949_blob_1520_","caice_ssa_final_0805_0949","20200803_1919_blob_574",0,681,2307.563025,2053,"5,7,9(11)-Androstatriene, 3-hydroxy-17-oxo-",548,587,NA,"C19H24O2",NA,NA,284,TRUE,TRUE,NA,FALSE,1.44667105365384,0.000542211811771294,0.000542211811771294,NA
"125",1048,"20200803_1535_blob_1048_","caice_ssa_final_0803_1535","20200803_1919_blob_576",247,258,1537.853107,1537,"Benzenemethanol, 4-(1,1-dimethylethyl)-a-methyl-",729,732,NA,"C12H18O",NA,NA,178,TRUE,TRUE,NA,FALSE,1.56736159816829,0.00837234923400582,0.00837234923400582,NA
"126",689,"20200803_1535_blob_689_","caice_ssa_final_0803_1535","20200803_1919_blob_576",0,440,1994.444444,1537,"1H-1,3-Benzimidazole, 1-ethyl-2-methyl-5-(methylsulfonyl)-",656,718,NA,"C11H14N2O2S",NA,NA,238,TRUE,TRUE,NA,FALSE,2.81517848326833,0.000175846566863649,0.000175846566863649,NA
"127",979,"20200803_1535_blob_979_","caice_ssa_final_0803_1535","20200803_1919_blob_579",0,534,1577.40113,1614,"Thiophene, 2-butyl-5-(2-methylpropyl)-",719,742,NA,"C12H20S",NA,NA,196,TRUE,TRUE,NA,FALSE,1.12615271805258,0.00769266149942773,0.00769266149942773,NA
"128",972,"20200803_1535_blob_972_","caice_ssa_final_0803_1535","20200803_1919_blob_579",0,632,1843.055556,1614,"Naphthalene, 6,7-diethyl-1,2,3,4-tetrahydro-1,1,4,4-tetramethyl-",685,715,NA,"C18H28",NA,NA,244,TRUE,TRUE,NA,FALSE,1.11528347515143,0.000477397352065559,0.000477397352065559,NA
"129",835,"20200803_1535_blob_835_","caice_ssa_final_0803_1535","20200803_1919_blob_579",0,630,1893.055556,1614,"Androst-5,7-dien-3-ol-17-one",665,695,NA,"C19H26O2",NA,NA,286,TRUE,TRUE,NA,FALSE,2.16131229042861,0.000197330552712257,0.000197330552712257,NA
"130",1481,"20200803_0949_blob_1481_","caice_ssa_final_0805_0949","20200803_1919_blob_579",0,573,1702.531646,1614,"Citronellol epoxide (R or S)",599,665,NA,"C10H20O2",NA,NA,172,TRUE,TRUE,NA,FALSE,1.63064360616933,0.00142793417431934,0.00142793417431934,NA
"131",1469,"20200803_1535_blob_1469_","caice_ssa_final_0803_1535","20200803_1919_blob_581",309,312,1580.79096,1582,"Succinic acid, butyl isobutyl ester",762,843,NA,"C12H22O4",NA,NA,230,TRUE,TRUE,NA,FALSE,0.89946993710015,0.00929457042758399,0.00929457042758399,NA
"132",903,"20200803_1535_blob_903_","caice_ssa_final_0803_1535","20200803_1919_blob_581",0,615,2220,1582,"a-N-Normethadol",655,668,NA,"C20H27NO",NA,NA,297,TRUE,TRUE,NA,FALSE,1.04750384961384,0.000658387799746714,0.000658387799746714,NA
"133",4,"20200803_1535_blob_4_","caice_ssa_final_0803_1535","20200803_1919_blob_591",279,399,1811.111111,1815,"Cyclononasiloxane, octadecamethyl-",741,867,1893,"C18H54O9Si9",NA,NA,666,TRUE,TRUE,NA,FALSE,1.26883969159807,0.000586851376445249,0.000586851376445249,NA
"134",1057,"20200803_1535_blob_1057_","caice_ssa_final_0803_1535","20200803_1919_blob_591",343,401,1820.833333,1815,"3-[3-Bromophenyl]-7-chloro-3,4-dihydro-10-hydroxy-1,9(2H,10H)-acridinedione",605,695,NA,"C19H13BrClNO3",NA,NA,417,TRUE,TRUE,NA,FALSE,1.50151913663421,0.000447785250464387,0.000447785250464387,NA
"135",478,"20200803_1535_blob_478_","caice_ssa_final_0803_1535","20200803_1919_blob_592",352,452,1726.582278,1727,"Octasiloxane, 1,1,3,3,5,5,7,7,9,9,11,11,13,13,15,15-hexadecamethyl-",717,724,NA,"C16H50O7Si8",NA,NA,578,TRUE,TRUE,NA,FALSE,1.26110797401604,0.00143430618671512,0.00143430618671512,NA
"136",21,"20200803_1535_blob_21_","caice_ssa_final_0803_1535","20200803_1919_blob_592",0,530,1526.553672,1727,"5,7-Di-tert-butyl-8-hydroxy-3-methyl-3H-1,4-benzoxathiin-2-one",657,663,NA,"C17H24O3S",NA,NA,308,TRUE,TRUE,NA,FALSE,1.20095844681324,0.0123031132125084,0.0123031132125084,NA
"137",1048,"20200803_0949_blob_1048_","caice_ssa_final_0805_0949","20200803_1919_blob_592",429,530,1721.518987,1727,"3,3a-Epoxydicyclopenta[a,d]cyclooctan-4ﬂ-ol, 9,10a-dimethyl-6-methylene-3ﬂ-isopropyl-",594,608,NA,"C20H32O2",NA,NA,304,TRUE,TRUE,NA,FALSE,1.57925157459846,0.00120790254958537,0.00120790254958537,NA
"138",492,"20200803_1535_blob_492_","caice_ssa_final_0803_1535","20200803_1919_blob_596",0,720,2105.343511,1408,"Octasiloxane, 1,1,3,3,5,5,7,7,9,9,11,11,13,13,15,15-hexadecamethyl-",764,781,NA,"C16H50O7Si8",NA,NA,578,TRUE,TRUE,NA,FALSE,1.191110629665,0.000489200758330809,0.000489200758330809,NA
"139",27,"20200803_1535_blob_27_","caice_ssa_final_0803_1535","20200803_1919_blob_596",0,791,1880.555556,1408,"Octasiloxane, 1,1,3,3,5,5,7,7,9,9,11,11,13,13,15,15-hexadecamethyl-",702,710,NA,"C16H50O7Si8",NA,NA,578,TRUE,TRUE,NA,FALSE,1.24029955599855,0.000337602074096517,0.000337602074096517,NA
"140",1408,"20200803_1535_blob_1408_","caice_ssa_final_0803_1535","20200803_1919_blob_596",0,556,1748.101266,1408,"Propanoic acid, 2-(3-acetoxy-4,4,14-trimethylandrost-8-en-17-yl)-",567,569,NA,"C27H42O4",NA,NA,430,TRUE,TRUE,NA,FALSE,1.42313833261165,0.00101395448482234,0.00101395448482234,NA
"141",1860,"20200803_0949_blob_1860_","caice_ssa_final_0805_0949","20200803_1919_blob_614",729,744,1307.819815,1312,"2-Aminoethanol, N-(trifluoroacetyl)-, tert-butyldimethylsilyl ether",399,416,NA,"C10H20F3NO2Si",NA,NA,271,TRUE,TRUE,NA,TRUE,1.6828347146993,0.08728669778033,0.08728669778033,NA
"142",677,"20200803_1535_blob_677_","caice_ssa_final_0803_1535","20200803_1919_blob_620",0,628,1701.265823,1249,"3-Ethylbenzothiazolin-2-thione",751,836,NA,"C9H9NS2",NA,NA,195,TRUE,TRUE,NA,FALSE,1.78550869302865,0.00132153156236042,0.00132153156236042,NA
"143",1071,"20200803_0949_blob_1071_","caice_ssa_final_0805_0949","20200803_1919_blob_620",0,602,2130.769231,1249,"(E)-1,2-Cyclopentanedicarboxylic acid, 3,3-dimethyl -4-trimethylsilylmethylene-, diethyl ester",568,604,NA,"C17H30O4Si",NA,NA,326,TRUE,TRUE,NA,FALSE,1.34332490853719,0.000450287884141652,0.000450287884141652,NA
"144",865,"20200803_1535_blob_865_","caice_ssa_final_0803_1535","2-mercaptobenzothiazole",330,419,1994.444444,2000,"5,7,9(11)-Androstatriene, 3-hydroxy-17-oxo-",689,716,NA,"C19H24O2",NA,NA,284,TRUE,TRUE,NA,FALSE,0.929673976649364,0.000532487177037398,0.000532487177037398,NA
"145",799,"20200803_1535_blob_799_","caice_ssa_final_0803_1535","3-5-dimethoxyphenol",0,708,2137.40458,1525,"Acridin-9-amine, 1,2,3,4-tetrahydro-5,8-dimethyl-",726,751,NA,"C15H18N2",NA,NA,226,TRUE,TRUE,NA,FALSE,1.59467970206881,0.000383031027317667,0.000383031027317667,NA
"146",847,"20200803_1535_blob_847_","caice_ssa_final_0803_1535","3-5-dimethoxyphenol",0,710,2114.503817,1525,"Acridin-9-amine, 1,2,3,4-tetrahydro-5,8-dimethyl-",724,754,NA,"C15H18N2",NA,NA,226,TRUE,TRUE,NA,FALSE,1.61047534431208,0.000366718820433424,0.000366718820433424,NA
"147",813,"20200803_1535_blob_813_","caice_ssa_final_0803_1535","3-5-dimethoxyphenol",0,709,2181.679389,1525,"1-Propene-2-thiol, 1,1-diphenyl-",691,715,NA,"C15H14S",NA,NA,226,TRUE,TRUE,NA,FALSE,1.50735794950591,0.00043247064564515,0.00043247064564515,NA
"148",995,"20200803_1535_blob_995_","caice_ssa_final_0803_1535","3-5-dimethoxyphenol",0,652,2184.732824,1525,"1,1'-Biphenyl, 2,2'-dimethyl-6,6'-dinitro-",634,665,NA,"C14H12N2O4",NA,NA,272,TRUE,TRUE,NA,FALSE,1.51326786363923,0.000432719606256857,0.000432719606256857,NA
"149",856,"20200803_0949_blob_856_","caice_ssa_final_0805_0949","4-Benzoylbenzoic acid",71,336,2231.932773,2242,"9-Octadecenoic acid, (2-phenyl-1,3-dioxolan-4-yl)methyl ester, trans-",600,610,NA,"C28H44O4",NA,NA,444,TRUE,TRUE,NA,FALSE,2.03252287586366,0.000345318619559288,0.000345318619559288,NA
"150",683,"20200803_1535_blob_683_","caice_ssa_final_0803_1535","4-Bromodiphenylamine",0,626,2039.694656,1993,"2-(a-Chlorophenylmethyl)pyridine",769,829,NA,"C12H10ClN",NA,NA,203,TRUE,TRUE,NA,FALSE,2.44603259797939,0.000216304675163569,0.000216304675163569,NA
"151",500,"20200803_1535_blob_500_","caice_ssa_final_0803_1535","4-Bromodiphenylamine",203,345,2000,1993,"3,7-Dimethoxyphenothiazine",698,712,NA,"C14H13NO2S",NA,NA,259,TRUE,TRUE,NA,FALSE,1.4777873436466,0.000337733875875178,0.000337733875875178,NA
"152",1140,"20200803_1535_blob_1140_","caice_ssa_final_0803_1535","4-hydroxybenzoic acid",0,598,1698.734177,1651,"[(4-Hexylbenzene-1,3-diyl)bis(oxy)]bis(trimethylsilane)",585,719,NA,"C18H34O2Si2",NA,NA,338,TRUE,TRUE,NA,FALSE,1.15592773514892,0.00209629965788254,0.00209629965788254,NA
"153",1730,"20200803_0949_blob_1730_","caice_ssa_final_0805_0949","9H-Florenone",92,310,1786.075949,1776,"Menthol, 1'-(butyn-3-one-1-yl)-, (1R,2S,5R)-",711,727,NA,"C14H22O2",NA,NA,222,TRUE,TRUE,NA,FALSE,4.06270069744172,0.00023838707123782,0.00023838707123782,NA
"154",1125,"20200803_1535_blob_1125_","caice_ssa_final_0803_1535","9H-Florenone",0,506,2125.19084,1776,"5,8,11,14-Eicosatetraynoic acid",711,728,NA,"C20H24O2",NA,NA,296,TRUE,TRUE,NA,FALSE,1.1106730022606,0.000540161712196338,0.000540161712196338,NA
"155",1045,"20200803_1535_blob_1045_","caice_ssa_final_0803_1535","9H-Florenone",0,617,2211.666667,1776,"(2,3-Diphenyl-aziridin-1-yl)-(1-methyl-7-oxa-bicyclo[4.1.0]hept-2-ylidene)-amine",652,753,NA,"C21H22N2O",NA,NA,318,TRUE,TRUE,NA,FALSE,2.57572324964658,0.000264495383922315,0.000264495383922315,NA
"156",18,"20200803_0949_blob_18_","caice_ssa_final_0805_0949","a-Amyrin",0,552,1892.957746,3480,"Bicyclo[4.3.0]nonan-2-one, 8-isopropylidene-",735,796,NA,"C12H18O",NA,NA,178,TRUE,TRUE,NA,FALSE,2.00398500346214,0.000212791827818489,0.000212791827818489,NA
"157",1044,"20200803_1535_blob_1044_","caice_ssa_final_0803_1535","a-Amyrin",0,566,2131.29771,3480,"Acetamide, N-[2-(3-ethyl-1-methyl-9H-carbazol-2-yl)ethyl]-N-methyl-",686,732,NA,"C20H24N2O",NA,NA,308,TRUE,TRUE,NA,FALSE,1.28293262630286,0.000471850986401651,0.000471850986401651,NA
"158",999,"20200803_1535_blob_999_","caice_ssa_final_0803_1535","a-Amyrin",0,585,2033.587786,3480,"Androstan-17-one, 3-ethyl-3-hydroxy-, (5a)-",683,693,NA,"C21H34O2",NA,NA,318,TRUE,TRUE,NA,FALSE,1.66992645690608,0.000314001770565371,0.000314001770565371,NA
"159",794,"20200803_1535_blob_794_","caice_ssa_final_0803_1535","a-Amyrin",0,529,1746.835443,3480,"10a,12a-Dimethyl-hexadecahydro-2-oxa-chrysen-3-one",674,677,NA,"C19H30O2",NA,NA,290,TRUE,TRUE,NA,FALSE,1.36927919565231,0.00106793750020035,0.00106793750020035,NA
"160",709,"20200803_1535_blob_709_","caice_ssa_final_0803_1535","a-bisabolol",0,562,2355,1719,"Phenanthrene, 3,4,5,6-tetramethyl-",768,894,NA,"C18H18",NA,NA,234,TRUE,TRUE,NA,FALSE,1.36146760159607,0.000617754376951313,0.000617754376951313,NA
"161",1363,"20200803_1535_blob_1363_","caice_ssa_final_0803_1535","a-bisabolol",567,596,1717.721519,1719,"4-Isopropenyl-4,7-dimethyl-1-oxaspiro[2.5]octane",739,780,NA,"C12H20O",NA,NA,180,TRUE,TRUE,NA,FALSE,3.30599115563142,0.00060047970377372,0.00060047970377372,NA
"162",1205,"20200803_1535_blob_1205_","caice_ssa_final_0803_1535","a-bisabolol",0,521,2700.970874,1719,"Octocrylene",735,764,NA,"C24H27NO2",NA,NA,361,TRUE,TRUE,NA,FALSE,0.849817288253698,0.00164577266694796,0.00164577266694796,NA
